Word,Concreteness,Frequency,Dom_Pos
crabbiness,2.04,2,Noun
craze,2.04,52,Noun
cruelty,2.04,166,Noun
culture,2.04,711,Noun
diplomacy,2.04,81,Noun
dissension,2.04,14,Noun
distaste,2.04,13,Noun
ecstasy,2.04,162,Noun
embroil,2.04,1,Noun
enterprise,2.04,413,Noun
exhortation,2.04,2,Noun
expansiveness,2.04,1,Noun
externalization,2.04,1,Noun
faintness,2.04,2,Noun
figment,2.04,55,Noun
fortitude,2.04,33,Noun
guesswork,2.04,22,Noun
heresy,2.04,51,Noun
homophobia,2.04,14,Noun
hopefulness,2.04,8,Noun
hospitableness,2.04,1,Noun
interlude,2.04,22,Noun
joyfulness,2.04,1,Noun
lack,2.04,905,Noun
latency,2.04,2,Noun
legalese,2.04,10,Noun
literacy,2.04,25,Noun
merriment,2.04,12,Noun
misery,2.04,526,Noun
mono,2.04,37,Noun
negligence,2.04,91,Noun
nobleness,2.04,5,Noun
noncompliance,2.04,11,Noun
nonrandom,2.04,1,Noun
obligation,2.04,344,Noun
ordeal,2.04,121,Noun
patronage,2.04,19,Noun
perversion,2.04,40,Noun
pleasure,2.04,4118,Noun
plight,2.04,63,Noun
power,2.04,7600,Noun
precondition,2.04,4,Noun
preoccupation,2.04,19,Noun
psych,2.04,344,Noun
psychobabble,2.04,21,Noun
putdown,2.04,4,Noun
reconnaissance,2.04,88,Noun
reeducation,2.04,9,Noun
refinement,2.04,27,Noun
refutation,2.04,1,Noun
reinstatement,2.04,14,Noun
resettlement,2.04,5,Noun
respect,2.04,3644,Noun
revisionist,2.04,13,Noun
revulsion,2.04,12,Noun
richness,2.04,15,Noun
seediness,2.04,1,Noun
sensuousness,2.04,2,Noun
simile,2.04,13,Noun
solace,2.04,78,Noun
sovereign,2.04,128,Noun
territorialism,2.04,1,Noun
tossup,2.04,5,Noun
traditionalism,2.04,2,Noun
tryst,2.04,20,Noun
vengeance,2.04,276,Noun
wisenheimer,2.04,12,Noun
wonderment,2.04,7,Noun
assimilation,2.03,10,Noun
awestruck,2.03,3,Noun
bewilderment,2.03,4,Noun
contingency,2.03,78,Noun
continuity,2.03,35,Noun
cooperation,2.03,407,Noun
dignity,2.03,551,Noun
directness,2.03,12,Noun
fearlessness,2.03,2,Noun
inclination,2.03,42,Noun
infidel,2.03,55,Noun
initiative,2.03,140,Noun
intentionality,2.03,6,Noun
irrationality,2.03,1,Noun
jinx,2.03,204,Noun
leisure,2.03,129,Noun
lustfulness,2.03,1,Noun
offense,2.03,840,Noun
origin,2.03,227,Noun
preference,2.03,119,Noun
processing,2.03,193,Noun
prowess,2.03,40,Noun
readjustment,2.03,13,Noun
rebelliousness,2.03,3,Noun
reintroduction,2.03,3,Noun
sainthood,2.03,11,Noun
savvy,2.03,54,Noun
situation,2.03,4207,Noun
transferral,2.03,1,Noun
treason,2.03,259,Noun
urgency,2.03,73,Noun
advantage,2.0,1125,Noun
advocacy,2.0,15,Noun
agnostic,2.0,19,Noun
ahoy,2.0,189,Noun
annunciation,2.0,1,Noun
arbitration,2.0,23,Noun
artistry,2.0,24,Noun
authentication,2.0,14,Noun
axiom,2.0,7,Noun
backwardness,2.0,1,Noun
benediction,2.0,13,Noun
blueblood,2.0,2,Noun
boldness,2.0,11,Noun
breakup,2.0,149,Noun
calamity,2.0,102,Noun
carnality,2.0,3,Noun
caveat,2.0,17,Noun
chastity,2.0,74,Noun
clarity,2.0,107,Noun
comeuppance,2.0,9,Noun
comparison,2.0,187,Noun
complement,2.0,39,Noun
culpability,2.0,6,Noun
decency,2.0,236,Noun
default,2.0,51,Noun
denaturalization,2.0,1,Noun
depreciation,2.0,18,Noun
deregulation,2.0,3,Noun
desegregation,2.0,2,Noun
dilemma,2.0,133,Noun
dismissal,2.0,57,Noun
dispensation,2.0,18,Noun
downside,2.0,66,Noun
elimination,2.0,66,Noun
endurance,2.0,68,Noun
evilness,2.0,3,Noun
extraordinaire,2.0,33,Noun
falsehood,2.0,10,Noun
fostering,2.0,7,Noun
gallantry,2.0,31,Noun
goofiness,2.0,2,Noun
grandeur,2.0,37,Noun
hastiness,2.0,1,Noun
hatred,2.0,276,Noun
helplessness,2.0,12,Noun
hokey,2.0,30,Noun
homey,2.0,171,Noun
humaneness,2.0,1,Noun
hunch,2.0,383,Noun
hypocrisy,2.0,84,Noun
identity,2.0,662,Noun
immensity,2.0,3,Noun
improvisation,2.0,20,Noun
inability,2.0,81,Noun
indecency,2.0,13,Noun
indiscrimination,2.0,1,Noun
insolvency,2.0,2,Noun
instability,2.0,52,Noun
instinct,2.0,390,Noun
insufficiency,2.0,5,Noun
intellectualization,2.0,1,Noun
interplay,2.0,4,Noun
intolerance,2.0,34,Noun
intricacy,2.0,4,Noun
intrigue,2.0,77,Noun
inventiveness,2.0,6,Noun
kudos,2.0,44,Noun
legalization,2.0,1,Noun
lethality,2.0,3,Noun
machination,2.0,2,Noun
malevolence,2.0,6,Noun
mentality,2.0,108,Noun
metaphysics,2.0,10,Noun
microeconomics,2.0,2,Noun
mildness,2.0,3,Noun
misallocation,2.0,1,Noun
mischievousness,2.0,1,Noun
misjudgment,2.0,1,Noun
mitigation,2.0,3,Noun
moodiness,2.0,4,Noun
nondisclosure,2.0,7,Noun
notoriety,2.0,23,Noun
objective,2.0,359,Noun
obliteration,2.0,7,Noun
oppression,2.0,76,Noun
overemphasis,2.0,1,Noun
overestimation,2.0,1,Noun
overzealousness,2.0,4,Noun
patriotism,2.0,84,Noun
peacefulness,2.0,7,Noun
peacekeeping,2.0,2,Noun
peeve,2.0,9,Noun
perception,2.0,180,Noun
pertinence,2.0,1,Noun
phooey,2.0,59,Noun
pleasantness,2.0,1,Noun
prominence,2.0,16,Noun
puzzlement,2.0,10,Noun
qualification,2.0,13,Noun
reconcilement,2.0,1,Noun
recourse,2.0,38,Noun
rectification,2.0,1,Noun
recurrence,2.0,15,Noun
reform,2.0,184,Noun
regulation,2.0,126,Noun
remorse,2.0,154,Noun
responsiveness,2.0,2,Noun
retribution,2.0,85,Noun
ridiculousness,2.0,2,Noun
scathe,2.0,2,Noun
scatterbrain,2.0,7,Noun
secrecy,2.0,177,Noun
secularist,2.0,1,Noun
semblance,2.0,22,Noun
sensuality,2.0,35,Noun
shyness,2.0,29,Noun
smartness,2.0,5,Noun
sneakiness,2.0,2,Noun
soberness,2.0,1,Noun
sorcery,2.0,33,Noun
spinelessness,2.0,1,Noun
stabilization,2.0,7,Noun
stereotype,2.0,36,Noun
sublimation,2.0,4,Noun
subspecialty,2.0,1,Noun
substantiation,2.0,5,Noun
tediousness,2.0,2,Noun
terminology,2.0,24,Noun
testy,2.0,49,Noun
unburden,2.0,11,Noun
undercapitalization,2.0,1,Noun
unfriendliness,2.0,1,Noun
unpleasantness,2.0,29,Noun
unpreparedness,2.0,2,Noun
unsuitability,2.0,1,Noun
upbringing,2.0,59,Noun
villainy,2.0,15,Noun
wackiness,2.0,2,Noun
wakefulness,2.0,4,Noun
ways,2.0,2633,Noun
wellness,2.0,21,Noun
zealousness,2.0,2,Noun
aftermath,1.97,53,Noun
athleticism,1.97,11,Noun
attitude,1.97,1330,Noun
bummer,1.97,212,Noun
counterculture,1.97,9,Noun
delirium,1.97,36,Noun
dependability,1.97,4,Noun
destabilization,1.97,1,Noun
diligence,1.97,39,Noun
estimation,1.97,25,Noun
fun,1.97,12010,Noun
indication,1.97,181,Noun
innovation,1.97,34,Noun
irresponsibility,1.97,8,Noun
madness,1.97,431,Noun
mistake,1.97,5200,Noun
misunderstanding,1.97,422,Noun
outlook,1.97,103,Noun
protocol,1.97,382,Noun
rapture,1.97,44,Noun
selfishness,1.97,40,Noun
setback,1.97,78,Noun
sincerity,1.97,102,Noun
specifics,1.97,96,Noun
sportsmanship,1.97,28,Noun
timidity,1.97,6,Noun
actuality,1.96,24,Noun
affectation,1.96,7,Noun
angst,1.96,47,Noun
appropriation,1.96,8,Noun
boredom,1.96,109,Noun
bravery,1.96,147,Noun
cahoots,1.96,32,Noun
candor,1.96,51,Noun
capitalism,1.96,51,Noun
cattiness,1.96,1,Noun
coherency,1.96,1,Noun
compliance,1.96,50,Noun
conciliation,1.96,4,Noun
conscience,1.96,709,Noun
conventionality,1.96,4,Noun
culmination,1.96,21,Noun
defilement,1.96,1,Noun
deprivation,1.96,40,Noun
disadvantage,1.96,57,Noun
discontinuation,1.96,1,Noun
discourtesy,1.96,6,Noun
disfavor,1.96,3,Noun
dissatisfaction,1.96,14,Noun
dissociation,1.96,2,Noun
dominion,1.96,58,Noun
dynamics,1.96,43,Noun
earful,1.96,22,Noun
emasculation,1.96,1,Noun
emotionality,1.96,1,Noun
encouragement,1.96,112,Noun
exactitude,1.96,1,Noun
expedience,1.96,6,Noun
fame,1.96,441,Noun
generation,1.96,619,Noun
gladness,1.96,16,Noun
humiliation,1.96,238,Noun
illegality,1.96,4,Noun
incomprehension,1.96,3,Noun
incorruptibility,1.96,2,Noun
ineffectiveness,1.96,1,Noun
intimacy,1.96,167,Noun
leeway,1.96,28,Noun
liability,1.96,158,Noun
lowbrow,1.96,7,Noun
lucidity,1.96,14,Noun
malignancy,1.96,7,Noun
miracle,1.96,1359,Noun
musicality,1.96,1,Noun
numerology,1.96,2,Noun
oneness,1.96,21,Noun
optimization,1.96,1,Noun
peculiarity,1.96,5,Noun
phenomena,1.96,80,Noun
precognition,1.96,8,Noun
preeminence,1.96,3,Noun
procrastination,1.96,17,Noun
proficiency,1.96,21,Noun
racialism,1.96,2,Noun
regularity,1.96,16,Noun
remoteness,1.96,4,Noun
satire,1.96,33,Noun
scientology,1.96,15,Noun
simplicity,1.96,69,Noun
smugness,1.96,9,Noun
softie,1.96,16,Noun
stressor,1.96,13,Noun
subpar,1.96,4,Noun
temperament,1.96,59,Noun
truth,1.96,9801,Noun
unacceptability,1.96,1,Noun
unkindness,1.96,5,Noun
untaught,1.96,1,Noun
woe,1.96,119,Noun
eminence,1.95,96,Noun
enfranchisement,1.95,1,Noun
compatibility,1.94,23,Noun
majesty,1.94,1863,Noun
metaphor,1.94,198,Noun
normality,1.94,17,Noun
affiliation,1.93,25,Noun
affirmative,1.93,241,Noun
affordability,1.93,1,Noun
anticipation,1.93,127,Noun
appeaser,1.93,2,Noun
bravado,1.93,24,Noun
callousness,1.93,8,Noun
capability,1.93,70,Noun
charade,1.93,112,Noun
clarification,1.93,30,Noun
conformism,1.93,1,Noun
conformist,1.93,6,Noun
control,1.93,6662,Noun
conundrum,1.93,25,Noun
dependency,1.93,26,Noun
derivative,1.93,39,Noun
desertion,1.93,38,Noun
devoutness,1.93,1,Noun
disappointment,1.93,277,Noun
discontent,1.93,46,Noun
discouragement,1.93,4,Noun
disrespect,1.93,267,Noun
downtime,1.93,22,Noun
duality,1.93,14,Noun
evangelism,1.93,4,Noun
exclusiveness,1.93,3,Noun
favoritism,1.93,21,Noun
fearfulness,1.93,2,Noun
foresightedness,1.93,2,Noun
generalization,1.93,9,Noun
guilt,1.93,760,Noun
heartlessness,1.93,1,Noun
impatience,1.93,35,Noun
imperialism,1.93,11,Noun
impermanence,1.93,2,Noun
impurity,1.93,7,Noun
indebtedness,1.93,3,Noun
inferiority,1.93,40,Noun
inhibition,1.93,22,Noun
invincibility,1.93,5,Noun
jeopardy,1.93,175,Noun
karma,1.93,176,Noun
loneness,1.93,1,Noun
minuteness,1.93,1,Noun
misconception,1.93,22,Noun
multidimensionality,1.93,1,Noun
neoclassicism,1.93,1,Noun
notion,1.93,336,Noun
obnoxiousness,1.93,2,Noun
obviousness,1.93,1,Noun
opinion,1.93,2142,Noun
perpetration,1.93,1,Noun
phrasing,1.93,13,Noun
predictability,1.93,5,Noun
privilege,1.93,542,Noun
professionalism,1.93,34,Noun
promptness,1.93,6,Noun
prophecy,1.93,321,Noun
prosecution,1.93,401,Noun
reason,1.93,9858,Noun
reasonableness,1.93,3,Noun
rediscovery,1.93,1,Noun
reunification,1.93,13,Noun
seismology,1.93,2,Noun
sophisticate,1.93,2,Noun
standardization,1.93,2,Noun
strategy,1.93,482,Noun
superiority,1.93,67,Noun
technicality,1.93,61,Noun
theology,1.93,36,Noun
unease,1.93,5,Noun
unification,1.93,82,Noun
urge,1.93,339,Noun
vantage,1.93,39,Noun
viability,1.93,9,Noun
weirdness,1.93,48,Noun
wit,1.93,302,Noun
workability,1.93,1,Noun
abatement,1.92,3,Noun
agoraphobia,1.92,7,Noun
allure,1.92,30,Noun
amends,1.92,94,Noun
anarchism,1.92,2,Noun
braveness,1.92,3,Noun
corroboration,1.92,16,Noun
credence,1.92,21,Noun
daintiness,1.92,3,Noun
deference,1.92,19,Noun
dimensionality,1.92,1,Noun
dissemination,1.92,3,Noun
dystopia,1.92,1,Noun
emotionalism,1.92,4,Noun
evolvement,1.92,2,Noun
folly,1.92,74,Noun
forbearance,1.92,15,Noun
formulation,1.92,13,Noun
freelance,1.92,108,Noun
fretfulness,1.92,1,Noun
function,1.92,565,Noun
funk,1.92,161,Noun
indisposition,1.92,3,Noun
inexpensiveness,1.92,1,Noun
interfaith,1.92,6,Noun
interrogative,1.92,2,Noun
misrule,1.92,1,Noun
negation,1.92,5,Noun
perseverance,1.92,37,Noun
prudery,1.92,2,Noun
rededication,1.92,5,Noun
reformer,1.92,11,Noun
regression,1.92,33,Noun
scruple,1.92,5,Noun
smalltime,1.92,9,Noun
sophistication,1.92,49,Noun
subjugation,1.92,12,Noun
terseness,1.92,2,Noun
totality,1.92,7,Noun
touristy,1.92,6,Noun
trendiness,1.92,2,Noun
understanding,1.92,1117,Noun
whatnot,1.92,101,Noun
wistfulness,1.92,1,Noun
zillionth,1.92,3,Noun
everyway,1.91,2,Noun
heinousness,1.91,1,Noun
informality,1.91,7,Noun
misinterpretation,1.91,4,Noun
proliferation,1.91,12,Noun
ragging,1.91,19,Noun
strictness,1.91,1,Noun
afterlife,1.9,81,Noun
choice,1.9,4975,Noun
crankiness,1.9,5,Noun
decisiveness,1.9,1,Noun
desperation,1.9,154,Noun
dicey,1.9,31,Noun
difficulty,1.9,285,Noun
dishonesty,1.9,29,Noun
divinity,1.9,43,Noun
egotism,1.9,8,Noun
exoneration,1.9,5,Noun
familiarization,1.9,1,Noun
frankness,1.9,16,Noun
futurist,1.9,1,Noun
idleness,1.9,8,Noun
inertness,1.9,4,Noun
inflexibility,1.9,1,Noun
longevity,1.9,28,Noun
mischief,1.9,107,Noun
moderation,1.9,37,Noun
nonaggression,1.9,1,Noun
openness,1.9,20,Noun
optimist,1.9,78,Noun
perfection,1.9,275,Noun
persuasion,1.9,100,Noun
premonition,1.9,189,Noun
pretentiousness,1.9,2,Noun
quantum,1.9,285,Noun
reassignment,1.9,20,Noun
reinterpretation,1.9,1,Noun
satisfaction,1.9,355,Noun
similarity,1.9,36,Noun
solidarity,1.9,40,Noun
supremacy,1.9,29,Noun
trickery,1.9,38,Noun
victimization,1.9,10,Noun
adeptness,1.89,1,Noun
amazement,1.89,36,Noun
awe,1.89,134,Noun
codependency,1.89,2,Noun
compassion,1.89,319,Noun
conservatism,1.89,1,Noun
desirability,1.89,5,Noun
disbelief,1.89,25,Noun
disqualification,1.89,18,Noun
diversification,1.89,7,Noun
endangerment,1.89,31,Noun
fascination,1.89,90,Noun
innocence,1.89,336,Noun
integration,1.89,33,Noun
intellectuality,1.89,1,Noun
irrelevancy,1.89,3,Noun
loathing,1.89,25,Noun
longshot,1.89,5,Noun
omission,1.89,20,Noun
parable,1.89,9,Noun
proneness,1.89,1,Noun
propensity,1.89,10,Noun
reappraisal,1.89,4,Noun
relinquishment,1.89,2,Noun
reminiscences,1.89,4,Noun
rigorousness,1.89,1,Noun
solvency,1.89,4,Noun
thriftiness,1.89,1,Noun
unpredictability,1.89,9,Noun
validity,1.89,30,Noun
vibe,1.89,266,Noun
yesteryear,1.89,9,Noun
ageism,1.88,12,Noun
anonymity,1.88,46,Noun
chivalry,1.88,61,Noun
colloquialism,1.88,3,Noun
dysfunction,1.88,61,Noun
eligibility,1.88,13,Noun
eloquence,1.88,27,Noun
enablement,1.88,1,Noun
exacerbation,1.88,2,Noun
expressiveness,1.88,1,Noun
gentility,1.88,6,Noun
guile,1.88,52,Noun
hypo,1.88,16,Noun
individualism,1.88,13,Noun
indoctrination,1.88,15,Noun
innuendo,1.88,46,Noun
irrevocability,1.88,1,Noun
livelong,1.88,13,Noun
loco,1.88,101,Noun
opportunity,1.88,2091,Noun
pessimism,1.88,15,Noun
predisposition,1.88,12,Noun
quackery,1.88,2,Noun
redemption,1.88,112,Noun
regimentation,1.88,5,Noun
sacrilege,1.88,36,Noun
solemnity,1.88,3,Noun
specificity,1.88,5,Noun
superego,1.88,4,Noun
sympathy,1.88,426,Noun
unmanliness,1.88,1,Noun
variability,1.88,2,Noun
breakthrough,1.87,175,Noun
complexity,1.87,41,Noun
criminality,1.87,6,Noun
disinformation,1.87,12,Noun
explanation,1.87,1023,Noun
fidelity,1.87,101,Noun
impetuousness,1.87,2,Noun
independence,1.87,204,Noun
meantime,1.87,769,Noun
naughtiness,1.87,2,Noun
percept,1.87,1,Noun
pity,1.87,1199,Noun
reversion,1.87,4,Noun
uniqueness,1.87,18,Noun
wordplay,1.87,9,Noun
abolitionism,1.86,1,Noun
adage,1.86,32,Noun
adequacy,1.86,1,Noun
admiration,1.86,107,Noun
auspices,1.86,6,Noun
avoidance,1.86,26,Noun
boringness,1.86,2,Noun
chauvinism,1.86,12,Noun
communicability,1.86,1,Noun
communism,1.86,107,Noun
complication,1.86,71,Noun
consideration,1.86,334,Noun
corruptness,1.86,1,Noun
deception,1.86,160,Noun
derivation,1.86,13,Noun
dread,1.86,128,Noun
electability,1.86,1,Noun
faithlessness,1.86,1,Noun
finesse,1.86,71,Noun
foreknowledge,1.86,1,Noun
future,1.86,5278,Noun
gentlemanliness,1.86,1,Noun
gloom,1.86,59,Noun
gracefulness,1.86,1,Noun
hypotheses,1.86,9,Noun
impulsiveness,1.86,7,Noun
incompetency,1.86,1,Noun
irregularity,1.86,20,Noun
irresistibility,1.86,1,Noun
ludicrousness,1.86,1,Noun
mysticism,1.86,22,Noun
nonintervention,1.86,1,Noun
originality,1.86,30,Noun
overrepresentation,1.86,1,Noun
parallelism,1.86,1,Noun
phoniness,1.86,4,Noun
polytheism,1.86,1,Noun
positivity,1.86,12,Noun
profitability,1.86,9,Noun
reckoning,1.86,55,Noun
sensationalism,1.86,7,Noun
simplification,1.86,1,Noun
snappishness,1.86,1,Noun
soul,1.86,3925,Noun
suspiciousness,1.86,2,Noun
transference,1.86,44,Noun
usefulness,1.86,28,Noun
accuracy,1.85,76,Noun
antigovernment,1.85,4,Noun
approximation,1.85,3,Noun
aversion,1.85,68,Noun
backlash,1.85,7,Noun
coefficient,1.85,8,Noun
colonialism,1.85,17,Noun
connectedness,1.85,2,Noun
crudeness,1.85,2,Noun
designation,1.85,11,Noun
disheartening,1.85,4,Noun
displeasure,1.85,34,Noun
divination,1.85,5,Noun
exception,1.85,409,Noun
expectancy,1.85,32,Noun
freewill,1.85,5,Noun
geniality,1.85,1,Noun
geopolitics,1.85,4,Noun
humanities,1.85,6,Noun
illegibility,1.85,1,Noun
impracticality,1.85,1,Noun
indifference,1.85,55,Noun
liberty,1.85,849,Noun
meaning,1.85,1904,Noun
morale,1.85,210,Noun
narcissism,1.85,33,Noun
nuance,1.85,21,Noun
ordinariness,1.85,1,Noun
presumption,1.85,38,Noun
reassurance,1.85,30,Noun
relenting,1.85,1,Noun
sanity,1.85,139,Noun
secession,1.85,1,Noun
sin,1.85,813,Noun
suspense,1.85,114,Noun
synchronicity,1.85,6,Noun
unconstitutionality,1.85,1,Noun
valor,1.85,64,Noun
virility,1.85,27,Noun
wannabe,1.85,64,Noun
whimsy,1.85,24,Noun
abusiveness,1.84,1,Noun
assumption,1.84,170,Noun
awareness,1.84,115,Noun
circumspection,1.84,1,Noun
eccentricity,1.84,10,Noun
estrangement,1.84,10,Noun
foulness,1.84,2,Noun
generosity,1.84,171,Noun
implementation,1.84,9,Noun
inheritability,1.84,1,Noun
insubordination,1.84,64,Noun
levelheadedness,1.84,1,Noun
mismanagement,1.84,7,Noun
permanence,1.84,11,Noun
perpetuity,1.84,17,Noun
preparedness,1.84,8,Noun
rapport,1.84,32,Noun
temptation,1.84,216,Noun
variance,1.84,19,Noun
acclimatization,1.83,1,Noun
affront,1.83,30,Noun
basis,1.83,609,Noun
calmness,1.83,5,Noun
constancy,1.83,10,Noun
contemplation,1.83,12,Noun
debut,1.83,132,Noun
diabolism,1.83,1,Noun
directionality,1.83,6,Noun
disdain,1.83,27,Noun
enrichment,1.83,7,Noun
esteem,1.83,86,Noun
fairness,1.83,104,Noun
fascism,1.83,39,Noun
humdinger,1.83,7,Noun
impoliteness,1.83,2,Noun
inexperience,1.83,16,Noun
invalidation,1.83,1,Noun
letdown,1.83,17,Noun
lonesomeness,1.83,1,Noun
magnificence,1.83,33,Noun
mightiness,1.83,1,Noun
misgiving,1.83,3,Noun
nostalgia,1.83,39,Noun
overcompensation,1.83,1,Noun
pacifism,1.83,7,Noun
prerogative,1.83,67,Noun
psychophysiology,1.83,1,Noun
reintegration,1.83,1,Noun
reliability,1.83,16,Noun
sanctimony,1.83,2,Noun
tendency,1.83,138,Noun
unreasonableness,1.83,1,Noun
unseemliness,1.83,1,Noun
aspect,1.82,197,Noun
contempt,1.82,256,Noun
convolution,1.82,1,Noun
dissolution,1.82,5,Noun
forgetfulness,1.82,27,Noun
fruition,1.82,17,Noun
hearsay,1.82,78,Noun
indecisiveness,1.82,1,Noun
likability,1.82,2,Noun
mercifulness,1.82,1,Noun
predicament,1.82,100,Noun
prevalence,1.82,1,Noun
riddance,1.82,88,Noun
sadness,1.82,244,Noun
straightforwardness,1.82,1,Noun
thoughtlessness,1.82,4,Noun
uneasiness,1.82,9,Noun
vagueness,1.82,6,Noun
ability,1.81,980,Noun
alpha,1.81,414,Noun
anticlimax,1.81,4,Noun
aspiration,1.81,29,Noun
causation,1.81,9,Noun
characterization,1.81,7,Noun
classism,1.81,2,Noun
competency,1.81,12,Noun
digression,1.81,3,Noun
direness,1.81,1,Noun
divisibility,1.81,1,Noun
facilitation,1.81,6,Noun
feasibility,1.81,5,Noun
gist,1.81,56,Noun
heaven,1.81,2887,Noun
heredity,1.81,13,Noun
humanism,1.81,3,Noun
humanization,1.81,1,Noun
immaturity,1.81,11,Noun
indulgence,1.81,49,Noun
inquisitiveness,1.81,3,Noun
levity,1.81,19,Noun
maturity,1.81,102,Noun
nonchalance,1.81,3,Noun
outrageousness,1.81,1,Noun
overconfidence,1.81,5,Noun
permissiveness,1.81,4,Noun
powerlessness,1.81,4,Noun
pretension,1.81,13,Noun
quirkiness,1.81,1,Noun
rehabilitation,1.81,82,Noun
repugnance,1.81,3,Noun
selectivity,1.81,3,Noun
spiritualism,1.81,15,Noun
sufficiency,1.81,4,Noun
truthfulness,1.81,9,Noun
unsettlement,1.81,2,Noun
unwieldiness,1.81,1,Noun
viciousness,1.81,6,Noun
willingness,1.81,68,Noun
creativity,1.8,96,Noun
effect,1.8,1219,Noun
epitome,1.8,22,Noun
experience,1.8,3088,Noun
fallacy,1.8,20,Noun
insolence,1.8,45,Noun
interest,1.8,2598,Noun
jealousy,1.8,293,Noun
misbehavior,1.8,5,Noun
pizzazz,1.8,29,Noun
theatricality,1.8,1,Noun
unwillingness,1.8,4,Noun
activism,1.79,9,Noun
allegation,1.79,27,Noun
anomaly,1.79,63,Noun
believability,1.79,4,Noun
censorship,1.79,54,Noun
cognition,1.79,1,Noun
compulsion,1.79,63,Noun
compulsiveness,1.79,1,Noun
conformity,1.79,19,Noun
dogma,1.79,13,Noun
edification,1.79,15,Noun
enigma,1.79,47,Noun
entitlement,1.79,12,Noun
evasiveness,1.79,3,Noun
foreignness,1.79,1,Noun
foresight,1.79,38,Noun
gayness,1.79,6,Noun
hardship,1.79,77,Noun
incompatibility,1.79,7,Noun
ineptitude,1.79,5,Noun
inflection,1.79,9,Noun
issuance,1.79,3,Noun
loftiness,1.79,1,Noun
logics,1.79,1,Noun
malpractice,1.79,79,Noun
meaninglessness,1.79,5,Noun
monotony,1.79,17,Noun
newness,1.79,13,Noun
omniscience,1.79,4,Noun
pluralism,1.79,1,Noun
politeness,1.79,29,Noun
regard,1.79,375,Noun
respectability,1.79,38,Noun
socialization,1.79,10,Noun
sociology,1.79,22,Noun
soulfulness,1.79,1,Noun
suggestibility,1.79,2,Noun
understatement,1.79,88,Noun
unpopularity,1.79,2,Noun
worldliness,1.79,3,Noun
absolution,1.78,48,Noun
addictiveness,1.78,2,Noun
capitulation,1.78,5,Noun
closure,1.78,158,Noun
competence,1.78,45,Noun
comprehension,1.78,55,Noun
crossness,1.78,1,Noun
cynicism,1.78,46,Noun
democracy,1.78,337,Noun
disparity,1.78,10,Noun
gratification,1.78,42,Noun
inception,1.78,21,Noun
interconnectedness,1.78,4,Noun
lowness,1.78,3,Noun
nationalism,1.78,12,Noun
receptivity,1.78,1,Noun
resentment,1.78,76,Noun
stinginess,1.78,3,Noun
vitality,1.78,34,Noun
worthiness,1.78,12,Noun
abstinent,1.77,3,Noun
allegiance,1.77,159,Noun
antimatter,1.77,10,Noun
attunement,1.77,1,Noun
circumstance,1.77,105,Noun
committal,1.77,7,Noun
courtesy,1.77,414,Noun
detriment,1.77,26,Noun
disservice,1.77,18,Noun
economics,1.77,126,Noun
fundamentalism,1.77,2,Noun
impunity,1.77,18,Noun
legality,1.77,11,Noun
normalcy,1.77,20,Noun
oddness,1.77,3,Noun
powers,1.77,1826,Noun
preciousness,1.77,2,Noun
respite,1.77,24,Noun
safeness,1.77,1,Noun
sensitivity,1.77,148,Noun
supposition,1.77,16,Noun
assurance,1.76,104,Noun
betrayal,1.76,216,Noun
bonkers,1.76,57,Noun
carelessness,1.76,33,Noun
conspiracy,1.76,526,Noun
disinterestedness,1.76,1,Noun
dormancy,1.76,1,Noun
ferocity,1.76,10,Noun
hideousness,1.76,4,Noun
hipness,1.76,1,Noun
humbleness,1.76,2,Noun
lunacy,1.76,51,Noun
methodology,1.76,33,Noun
misadventure,1.76,10,Noun
pacification,1.76,3,Noun
parapsychology,1.76,11,Noun
pretense,1.76,44,Noun
priority,1.76,519,Noun
repute,1.76,11,Noun
severity,1.76,30,Noun
sociability,1.76,2,Noun
stigma,1.76,27,Noun
tact,1.76,56,Noun
wits,1.76,146,Noun
absentmindedness,1.75,1,Noun
aloneness,1.75,1,Noun
conjecture,1.75,42,Noun
contention,1.75,41,Noun
defeatism,1.75,3,Noun
elitism,1.75,2,Noun
freakiness,1.75,1,Noun
humility,1.75,122,Noun
hype,1.75,83,Noun
idiocy,1.75,29,Noun
importance,1.75,390,Noun
imprecision,1.75,2,Noun
infamy,1.75,22,Noun
infantilism,1.75,3,Noun
lackluster,1.75,6,Noun
libertarianism,1.75,1,Noun
mood,1.75,1736,Noun
mutuality,1.75,3,Noun
niftiness,1.75,1,Noun
purposefulness,1.75,2,Noun
quandary,1.75,21,Noun
recalcitrance,1.75,3,Noun
relativism,1.75,2,Noun
retrospect,1.75,36,Noun
uncertainty,1.75,69,Noun
ambition,1.74,273,Noun
arrogance,1.74,144,Noun
authenticity,1.74,59,Noun
commitment,1.74,550,Noun
commonality,1.74,6,Noun
commonness,1.74,1,Noun
defensiveness,1.74,1,Noun
devilishness,1.74,1,Noun
dissonance,1.74,3,Noun
ego,1.74,382,Noun
euphemism,1.74,46,Noun
gumption,1.74,24,Noun
horribleness,1.74,2,Noun
idiosyncrasy,1.74,10,Noun
kindness,1.74,460,Noun
listlessness,1.74,2,Noun
naivety,1.74,1,Noun
nonentity,1.74,3,Noun
nonunion,1.74,2,Noun
nothingness,1.74,43,Noun
paranoia,1.74,136,Noun
personification,1.74,13,Noun
